#iterationNumber	varNumber	clauseNumber	itertionTime
1	9788	23891	0.1656s
2	17834	33579	0.05787s
3	25880	54999	0.07725s
4	33926	75840	0.08338s
5	41972	96972	0.08922s
6	50018	118392	0.0953s
7	58064	139233	0.2504s
8	66110	153545	0.12s
9	74156	173552	0.294s
10	82202	193465	0.3505s
11	90248	207986	0.2351s
12	98294	215850	0.2428s
13	106340	232318	0.2579s
14	114386	230611	0.1674s
15	122432	243655	0.2886s
16	130478	259939	0.4076s
17	138524	275537	0.1646s
18	146570	291435	0.1523s
19	154616	312759	0.1182s
20	162662	324804	0.2685s
21	170708	346128	0.2768s
22	178754	359120	0.2455s
23	186800	376412	0.1704s
24	194846	397736	0.1916s
25	202892	411182	0.1491s
26	210938	432506	0.1431s
27	218984	453830	0.3693s
28	227030	462915	0.3357s
29	235076	371623	0.2656s
30	243122	381933	0.2437s
31	251168	391326	0.1751s
32	259214	412446	0.1789s
33	267260	433566	0.1985s
34	275306	454684	0.3048s
35	283352	445480	0.3359s
36	291398	457733	0.2082s
37	299444	460060	0.4749s
38	307490	472339	0.2481s
39	315536	325236	0.1775s
40	323582	346102	0.2443s
41	331628	340369	0.2354s
42	339674	345436	0.2701s
43	347720	366286	0.2815s
44	355766	360340	0.2837s
45	363812	365966	0.7722s
46	371858	345206	0.2575s
47	379904	353164	0.2882s
48	387950	360664	0.3931s
49	395996	368390	0.4497s
50	404042	374510	0.2283s
51	412088	395222	0.4218s
52	420134	378094	0.4893s
53	428180	381422	0.2176s
54	436226	402088	0.2072s
55	444272	422754	0.2205s
56	452318	443420	0.516s
57	460364	392902	0.2283s
58	468410	413492	0.2719s
59	476456	395387	0.251s
60	484502	415975	0.2899s
61	492548	412308	0.3947s
62	500594	387375	0.364s
63	508640	391530	0.4827s
64	516686	395851	0.3431s
65	524732	397973	0.3004s
66	532778	401299	0.3445s
67	540824	421713	0.2646s
68	548870	402859	0.34s
69	556916	423271	0.2363s
70	564962	443675	0.7765s
71	573008	413026	0.6708s
72	581054	390149	0.4558s
73	589100	410435	0.3229s
74	597146	388271	0.2692s
75	605192	408551	0.4339s
76	613238	395526	0.3534s
77	621284	396878	0.3962s
78	629330	397162	0.2819s
79	637376	417394	0.6129s
80	645422	399322	0.3375s
81	653468	393497	0.2908s
82	661514	413681	0.5556s
83	669560	399941	0.2697s
84	677606	403886	0.3117s
85	685652	424028	0.5457s
86	693698	405693	0.396s
87	701744	425805	0.397s
88	709790	406885	0.3471s
89	717836	402387	0.5966s
90	725882	406265	0.3149s
91	733928	397282	0.4341s
92	741974	372870	0.3433s
93	750020	392868	0.2881s
94	758066	412862	0.3382s
95	766112	381015	0.3761s
96	774158	400987	0.3994s
97	782204	376039	0.3308s
98	790250	376520	0.3616s
99	798296	396476	0.4185s
100	806342	379109	0.3525s
101	814388	399049	0.4155s
102	822434	379913	0.6236s
103	830480	382349	0.6279s
104	838526	358324	0.351s
105	846572	378196	0.8219s
106	854618	356722	0.3337s
107	862664	376582	0.5063s
108	870710	361830	0.3535s
109	878756	381660	0.6242s
110	886802	360176	0.7812s
111	894848	355888	0.3128s
112	902894	375694	0.3213s
113	910940	395498	0.322s
114	918986	415296	0.3246s
115	927032	435086	0.447s
116	935078	366199	0.3506s
117	943124	385969	0.33s
118	951170	405737	0.4924s
119	959216	377825	0.4636s
120	967262	397583	0.5687s
121	975308	379864	0.3449s
122	983354	381903	0.8278s
123	991400	383622	0.3821s
124	999446	385326	0.3482s
125	1007492	405062	0.3509s
126	1015538	424796	0.3904s
127	1023584	444526	0.3559s
128	1031630	464250	0.386s
129	1039676	483974	0.355s
130	1047722	399902	0.3526s
131	1055768	419620	0.4379s
132	1063814	439332	0.3729s
133	1071860	459040	1.806s
134	1079906	384014	0.4261s
135	1087952	403636	0.4s
This is the last UNSAT round.
