#iterationNumber	varNumber	clauseNumber	itertionTime
1	10044	24435	0.163s
2	18346	34481	0.06309s
3	26648	56573	0.06991s
4	34950	78665	0.09726s
5	43252	99893	0.1628s
6	51554	121694	0.0998s
7	59856	143784	0.1782s
8	68158	161363	0.131s
9	76460	179327	0.4168s
10	84762	200003	0.8267s
11	93064	220179	0.1387s
12	101366	240919	0.3325s
13	109668	261659	0.1838s
14	117970	282397	0.5276s
15	126272	271599	0.265s
16	134574	290208	0.431s
17	142876	308730	0.3902s
18	151178	324793	0.448s
19	159480	276187	0.517s
20	167782	286418	0.4285s
21	176084	300752	0.3436s
22	184386	310396	0.2232s
23	192688	324724	0.2826s
24	200990	339157	0.9268s
25	209292	351584	0.2411s
26	217594	363093	0.3904s
27	225896	374136	0.4286s
28	234198	380226	0.1802s
29	242500	402020	0.1633s
30	250802	423812	0.3821s
31	259104	419586	0.2797s
32	267406	419850	0.2311s
33	275708	441582	0.4202s
34	284010	445379	0.6404s
35	292312	440374	0.3241s
36	300614	306389	0.236s
37	308916	305879	0.6292s
38	317218	296213	0.1789s
39	325520	317527	0.2015s
40	333822	338837	0.3266s
41	342124	317650	0.2856s
42	350426	300452	0.2513s
43	358728	304546	0.2275s
44	367030	325770	0.3106s
45	375332	316464	0.2732s
46	383634	320686	0.248s
47	391936	341860	0.3296s
48	400238	309614	0.195s
49	408540	330732	0.2263s
50	416842	351850	0.369s
51	425144	325624	0.2002s
52	433446	346700	0.3276s
53	441748	326421	0.3831s
54	450050	332501	0.4509s
55	458352	324083	0.2382s
56	466654	345073	0.3153s
57	474956	331957	0.564s
58	483258	323164	0.224s
59	491560	344098	0.2914s
60	499862	329372	0.2908s
61	508164	350292	0.3253s
62	516466	339097	0.2574s
63	524768	360013	0.2274s
64	533070	349315	0.2394s
65	541372	370231	0.2976s
66	549674	391145	0.5636s
67	557976	363038	0.2849s
68	566278	370185	0.6062s
69	574580	361827	0.259s
70	582882	382661	0.3281s
71	591184	366870	0.3486s
72	599486	370403	0.2892s
73	607788	391225	0.3892s
74	616090	378881	0.3016s
75	624392	399691	0.3905s
76	632694	386260	0.3158s
77	640996	388708	0.5624s
78	649298	391212	0.4241s
79	657600	367794	0.2759s
80	665902	388412	0.332s
81	674204	338317	0.3132s
82	682506	358913	0.2961s
83	690808	324004	0.4749s
84	699110	318604	0.7761s
85	707412	319867	0.3476s
86	715714	340401	0.3011s
87	724016	360933	0.327s
88	732318	326705	0.2964s
89	740620	347211	0.404s
90	748922	328588	0.3438s
91	757224	349064	0.3601s
92	765526	328879	0.4637s
93	773828	330154	0.3868s
94	782130	331886	0.2851s
95	790432	352334	0.3713s
96	798734	372770	0.4258s
97	807036	332384	0.384s
98	815338	333512	0.4364s
99	823640	353928	0.3594s
100	831942	339410	0.7442s
101	840244	316650	0.3399s
102	848546	337022	0.3067s
103	856848	357394	0.3074s
104	865150	320607	0.3058s
105	873452	340975	0.3325s
106	881754	361343	0.5s
107	890056	325122	0.3861s
108	898358	345482	0.3948s
109	906660	329877	0.3482s
110	914962	350225	0.3965s
111	923264	370557	0.5386s
112	931566	333976	0.4017s
113	939868	334398	0.3549s
114	948170	354722	0.3215s
115	956472	375046	0.3445s
116	964774	395368	0.3967s
117	973076	347933	0.3354s
118	981378	368245	0.4473s
119	989680	388553	0.4514s
120	997982	354115	0.3538s
121	1006284	374399	0.3527s
122	1014586	394677	0.3907s
123	1022888	357586	0.347s
124	1031190	377856	0.3543s
125	1039492	398122	0.601s
126	1047794	362232	0.3757s
127	1056096	382490	0.3628s
128	1064398	402746	0.1958s
This is the last UNSAT round.
