#iterationNumber	varNumber	clauseNumber	itertionTime
1	4309	10644	0.07236s
2	7679	14002	0.02545s
3	11049	22898	0.02706s
4	14419	31794	0.03056s
5	17789	39994	0.03067s
6	21159	48890	0.03345s
7	24529	57322	0.05497s
8	27899	65959	0.0348s
9	31269	74855	0.1318s
10	34639	82175	0.03944s
11	38009	89476	0.03643s
12	41379	98368	0.05046s
13	44749	107260	0.07768s
14	48119	114661	0.09919s
15	51489	123057	0.05002s
16	54859	131450	0.04901s
17	58229	140342	0.1104s
18	61599	148242	0.1576s
19	64969	156261	0.05405s
20	68339	162264	0.1445s
21	71709	170202	0.1028s
22	75079	178493	0.06315s
23	78449	187361	0.08017s
24	81819	196229	0.08332s
25	85189	197908	0.1243s
26	88559	206776	0.2856s
27	91929	212808	0.2186s
28	95299	220506	0.07151s
29	98669	228664	0.07464s
30	102039	237532	0.2126s
31	105409	244694	0.2202s
32	108779	252894	0.5085s
33	112149	261022	0.2939s
34	115519	269190	0.08323s
35	118889	277368	1.054s
36	122259	260595	0.0996s
37	125629	262472	0.7154s
38	128999	269644	0.6896s
39	132369	245042	0.6087s
40	135739	251479	0.09571s
41	139109	260283	0.7508s
42	142479	257975	0.2231s
43	145849	266765	0.09099s
44	149219	270169	0.106s
45	152589	278959	0.1155s
46	155959	287749	0.3442s
47	159329	288512	0.3501s
48	162699	290334	0.8787s
49	166069	296369	0.6718s
50	169439	302115	0.5753s
51	172809	305464	0.1131s
52	176179	314240	0.7218s
53	179549	316533	0.1163s
54	182919	325309	0.3059s
55	186289	328348	2.614s
56	189659	321390	4.474s
57	193029	325731	0.1983s
58	196399	331483	6.447s
59	199769	335397	2.624s
60	203139	338567	4.033s
61	206509	344328	3.826s
62	209879	347968	314.5s
This is the last UNSAT round.
