#iterationNumber	varNumber	clauseNumber	itertionTime
1	3669	9284	0.06284s
2	6399	11728	0.02098s
3	9129	18944	0.0249s
4	11859	25694	0.02989s
5	14589	32341	0.03023s
6	17319	38719	0.04726s
7	20049	45170	0.03694s
8	22779	51626	0.03094s
9	25509	57560	0.06771s
10	28239	61052	0.03053s
11	30969	67260	0.03159s
12	33699	74438	0.133s
13	36429	78715	0.03706s
14	39159	85889	0.1029s
15	41889	90011	0.07377s
16	44619	96102	0.04616s
17	47349	102539	0.11s
18	50079	109024	0.04742s
19	52809	116194	0.1507s
20	55539	120437	0.09113s
21	58269	126903	0.05444s
22	60999	134071	0.04484s
23	63729	141239	0.0471s
24	66459	148407	0.06297s
25	69189	155575	0.05939s
26	71919	158916	0.2105s
27	74649	165392	0.07722s
28	77379	166119	0.2829s
29	80109	172463	0.06522s
30	82839	178819	0.48s
31	85569	169063	0.2452s
32	88299	174677	0.07464s
33	91029	165142	1.575s
34	93759	166117	0.06196s
35	96489	171024	0.5466s
36	99219	170816	0.8434s
37	101949	175713	2.666s
38	104679	176275	132.5s
This is the last UNSAT round.
