#iterationNumber	varNumber	clauseNumber	itertionTime
1	11259	29227	0.2139s
2	19909	37457	0.06441s
3	28559	60479	0.0826s
4	37209	57442	0.06889s
5	45859	80448	0.08013s
6	54509	77854	0.07881s
7	63159	100844	0.08106s
8	71809	123834	0.1213s
9	80459	106135	0.08521s
10	89109	129121	0.08396s
11	97759	152103	0.1019s
12	106409	135897	0.09277s
13	115059	158871	0.1123s
14	123709	181841	0.1265s
15	132359	165628	0.1494s
16	141009	188586	0.1054s
17	149659	185599	0.1087s
18	158309	208549	0.2009s
19	166959	231495	0.1244s
20	175609	215475	0.1469s
21	184259	238421	0.1354s
22	192909	261367	0.1278s
23	201559	245327	0.1664s
24	210209	268273	0.1514s
25	218859	291219	0.2236s
26	227509	266725	0.1989s
27	236159	276271	0.2192s
28	244809	285930	0.2055s
29	253459	286901	0.2087s
30	262109	309791	0.1731s
31	270759	306413	0.176s
32	279409	329303	0.1643s
33	288059	352193	0.2068s
34	296709	375059	0.2317s
35	305359	336592	0.1967s
36	314009	359446	0.1824s
37	322659	382300	0.1993s
38	331309	361500	0.1786s
39	339959	384350	0.2696s
40	348609	407194	0.183s
41	357259	384534	0.2066s
42	365909	407378	0.3238s
43	374559	430222	0.2198s
44	383209	409838	0.2461s
45	391859	432682	0.211s
46	400509	455502	0.2357s
47	409159	407372	0.44s
48	417809	430192	0.2198s
49	426459	422295	0.5496s
50	435109	406082	0.2095s
51	443759	428868	0.2136s
52	452409	451650	0.266s
53	461059	474432	0.337s
54	469709	434806	0.2857s
55	478359	457486	0.2621s
56	487009	388582	0.3751s
57	495659	372815	0.417s
58	504309	377000	0.2688s
59	512959	399606	0.2264s
60	521609	422212	0.3237s
61	530259	387948	0.3395s
62	538909	410510	0.29s
63	547559	378122	0.2387s
64	556209	400684	0.3634s
65	564859	388478	0.3424s
66	573509	411030	0.2441s
67	582159	398478	0.285s
68	590809	421026	0.4013s
69	599459	443568	0.315s
70	608109	412864	0.2884s
71	616759	435406	0.387s
72	625409	423506	0.3338s
73	634059	446046	0.9927s
74	642709	433756	0.4389s
75	651359	438335	0.5462s
76	660009	442753	0.5177s
77	668659	446972	0.4236s
78	677309	452010	0.5068s
79	685959	474534	0.676s
80	694609	460272	0.9794s
81	703259	462485	0.4742s
82	711909	467662	0.4355s
83	720559	490166	0.6121s
84	729209	451583	0.4512s
85	737859	474051	0.306s
86	746509	461889	0.403s
87	755159	484357	0.3063s
88	763809	506825	0.3537s
89	772459	477890	0.6888s
90	781109	482862	0.6108s
91	789759	487327	0.6081s
92	798409	490994	0.3354s
93	807059	493600	2.833s
94	815709	493154	0.328s
95	824359	515598	0.4771s
96	833009	499979	0.393s
97	841659	522407	1.049s
98	850309	490706	0.6527s
99	858959	493712	0.8974s
100	867609	494535	1.109s
101	876259	495253	1.138s
102	884909	483714	0.4785s
103	893559	506032	0.4654s
104	902209	487748	0.4149s
105	910859	510054	0.8871s
106	919509	482423	0.3984s
107	928159	486986	0.6535s
108	936809	509284	1.835s
109	945459	487687	0.4753s
110	954109	509965	1.697s
111	962759	491631	0.3724s
112	971409	513883	0.3881s
113	980059	486200	3.734s
114	988709	449708	4.591s
This is the last UNSAT round.
