#iterationNumber	varNumber	clauseNumber	itertionTime
1	5109	12344	0.08253s
2	9279	16902	0.03038s
3	13449	27898	0.03154s
4	17619	38894	0.03806s
5	21789	49194	0.03802s
6	25959	60190	0.04337s
7	30129	70719	0.04362s
8	34299	81715	0.05081s
9	38469	92711	0.3053s
10	42639	100296	0.2323s
11	46809	110688	0.3375s
12	50979	121101	0.1801s
13	55149	131526	1.061s
14	59319	141908	0.2674s
15	63489	152301	0.4605s
16	67659	159453	0.8467s
17	71829	169256	0.07121s
18	75999	179344	1.273s
19	80169	189200	0.07057s
20	84339	200186	0.1534s
21	88509	211172	0.08699s
22	92679	219368	1.338s
23	96849	221329	0.1017s
24	101019	232305	0.0923s
25	105189	238802	0.0921s
26	109359	249762	0.1069s
27	113529	260722	1.999s
28	117699	266777	1.211s
29	121869	275716	0.1038s
30	126039	285802	1.438s
31	130209	293625	0.1095s
32	134379	303270	0.1179s
33	138549	314220	0.5683s
34	142719	323418	0.3378s
35	146889	333461	0.1071s
36	151059	344411	0.2255s
37	155229	353579	0.121s
38	159399	364529	1.572s
39	163569	373645	1.845s
40	167739	383349	0.1343s
41	171909	393379	1.735s
42	176079	402669	0.1368s
43	180249	412733	0.1267s
44	184419	423683	0.1642s
45	188589	434633	2.554s
46	192759	442489	0.4828s
47	196929	452172	0.1429s
48	201099	463122	0.6271s
49	205269	472322	0.1488s
50	209439	483272	0.1928s
51	213609	494222	0.1594s
52	217779	505172	0.1696s
53	221949	516122	0.8941s
54	226119	521127	1.972s
55	230289	529367	0.1863s
56	234459	540317	0.18s
57	238629	551267	2.311s
58	242799	557773	0.2188s
59	246969	568723	0.3536s
60	251139	579673	0.168s
61	255309	587655	4.902s
62	259479	556304	1.478s
63	263649	565386	0.1814s
64	267819	576314	2.245s
65	271989	583186	0.2033s
66	276159	594114	1.313s
67	280329	600544	0.1933s
68	284499	611422	3.37s
69	288669	544405	0.1897s
70	292839	552487	5.601s
71	297009	555113	1.81s
72	301179	563208	0.4923s
73	305349	571240	0.2738s
74	309519	582096	6.08s
75	313689	582928	0.6547s
76	317859	590764	0.2408s
77	322029	601616	3.687s
78	326199	602586	7.384s
79	330369	609347	3.841s
80	334539	616999	2.731s
81	338709	621223	3.323s
82	342879	628473	1.634s
83	347049	636191	1.638s
84	351219	639875	20.85s
85	355389	640192	0.7478s
86	359559	651022	14.02s
87	363729	655149	0.2532s
88	367899	662972	0.2495s
89	372069	673802	0.2231s
90	376239	684632	3.592s
91	380409	677621	0.2607s
92	384579	685657	0.2349s
93	388749	696475	0.3083s
94	392919	707293	8.593s
95	397089	702298	0.7798s
96	401259	709940	1.142s
97	405429	720748	13.57s
98	409599	718226	0.4246s
99	413769	729032	33.75s
100	417939	722067	7.723s
101	422109	729222	1934s
This is the last UNSAT round.
