#iterationNumber	varNumber	clauseNumber	itertionTime
1	7068	18111	0.1382s
2	12394	23733	0.04347s
3	17720	38013	0.0462s
4	23046	51717	0.06448s
5	28372	65709	0.0538s
6	33698	79701	0.1376s
7	39024	93693	0.3665s
8	44350	106419	0.08179s
9	49676	120203	0.0936s
10	55002	133987	0.06977s
11	60328	148263	0.06156s
12	65654	162539	0.08442s
13	70980	173040	0.08428s
14	76306	187310	0.07454s
15	81632	201580	0.07898s
16	86958	210917	0.07314s
17	92284	225181	0.07958s
18	97610	239445	0.1171s
19	102936	159096	0.1018s
20	108262	173172	0.1085s
21	113588	175493	0.07818s
22	118914	189557	0.08596s
23	124240	203621	0.08994s
24	129566	198679	0.08258s
25	134892	212741	0.09842s
26	140218	226803	0.1371s
27	145544	220949	0.1027s
28	150870	234997	0.1286s
29	156196	189459	0.09509s
30	161522	203227	0.1294s
31	166848	88755	0.1218s
32	172174	67583	0.1087s
33	177500	81261	0.1083s
34	182826	94933	0.09667s
35	188152	70509	0.1052s
36	193478	84171	0.1089s
37	198804	71552	0.1007s
38	204130	85194	0.1304s
39	209456	71729	0.1s
40	214782	85315	0.1159s
41	220108	63585	0.1014s
42	225434	77105	0.09875s
43	230760	90613	0.09765s
44	236086	104117	0.1087s
45	241412	117619	0.1267s
46	246738	59715	0.1169s
47	252064	57709	0.1146s
48	257390	71183	0.1048s
49	262716	84653	0.1101s
50	268042	98119	0.1206s
51	273368	58825	0.1405s
52	278694	72275	0.1287s
53	284020	85721	0.1199s
54	289346	99163	0.1301s
55	294672	60407	0.1285s
56	299998	73847	0.1194s
57	305324	87285	0.1746s
58	310650	56028	0.2155s
59	315976	55863	0.1187s
60	321302	54469	0.1241s
61	326628	67867	0.1292s
62	331954	81261	0.128s
63	337280	94653	0.1294s
64	342606	108039	0.1501s
65	347932	121421	0.127s
66	353258	134799	0.1311s
67	358584	148173	0.1438s
68	363910	52703	0.1269s
69	369236	66061	0.1481s
70	374562	79415	0.1338s
71	379888	92765	0.1569s
72	385214	51194	0.1436s
73	390540	64540	0.1398s
74	395866	77886	0.1374s
75	401192	91232	0.1426s
76	406518	104578	0.2961s
77	411844	53332	0.2796s
78	417170	53016	0.5835s
This is the last UNSAT round.
