#iterationNumber	varNumber	clauseNumber	itertionTime
1	8220	20559	0.1425s
2	14698	27905	0.05042s
3	21176	45209	0.05406s
4	27654	62513	0.06348s
5	34132	78953	0.07859s
6	40610	95969	0.1133s
7	47088	112985	0.2692s
8	53566	111439	0.1137s
9	60044	125813	0.1318s
10	66522	140301	0.09967s
11	73000	154713	0.0972s
12	79478	156659	0.1101s
13	85956	173913	0.1577s
14	92434	168538	0.1147s
15	98912	185778	0.2738s
16	105390	147706	0.1312s
17	111868	164794	0.1217s
18	118346	110307	0.08292s
19	124824	127149	0.09212s
20	131302	106306	0.09573s
21	137780	123130	0.1052s
22	144258	113664	0.1555s
23	150736	130400	0.1316s
24	157214	109895	0.1602s
25	163692	126599	0.1466s
26	170170	115953	0.1411s
27	176648	132639	0.1255s
28	183126	121918	0.1206s
29	189604	138580	0.1247s
30	196082	130071	0.1041s
31	202560	146727	0.1132s
32	209038	163377	0.1542s
33	215516	141755	0.1289s
34	221994	126652	0.1298s
35	228472	143220	0.1172s
36	234950	130371	0.122s
37	241428	146925	0.1706s
38	247906	131424	0.1165s
39	254384	147944	0.1492s
40	260862	133639	0.1222s
41	267340	150129	0.192s
42	273818	137880	0.1775s
43	280296	137975	0.1385s
44	286774	154423	0.1698s
45	293252	140419	0.1343s
46	299730	139970	0.1338s
47	306208	156398	0.1451s
48	312686	172818	0.1607s
49	319164	145760	0.1542s
50	325642	162142	0.1549s
51	332120	140132	0.1612s
52	338598	156492	0.1658s
53	345076	143664	0.147s
54	351554	160016	0.1613s
55	358032	147659	0.1949s
56	364510	146375	0.1768s
57	370988	162685	0.2136s
58	377466	143610	0.1505s
59	383944	144500	0.1515s
60	390422	160770	0.1569s
61	396900	177022	0.1525s
62	403378	193266	0.1689s
63	409856	142950	0.1564s
64	416334	159174	0.1564s
65	422812	175394	0.1663s
66	429290	191606	0.1944s
67	435768	149471	0.1787s
68	442246	165671	0.1683s
69	448724	181863	0.1663s
70	455202	198051	0.1848s
71	461680	152880	0.1706s
72	468158	169062	0.1682s
73	474636	185234	0.1724s
74	481114	201402	0.1736s
75	487592	217562	0.2033s
76	494070	142654	0.1731s
77	500548	158742	0.1875s
78	507026	174826	0.1827s
79	513504	190906	0.1982s
80	519982	132169	0.1829s
81	526460	148225	0.1884s
82	532938	164271	0.256s
83	539416	127474	0.2581s
84	545894	129126	0.1893s
85	552372	145152	0.2039s
86	558850	130870	0.2098s
87	565328	146890	0.1943s
88	571806	162904	0.1966s
89	578284	178916	0.2754s
90	584762	129044	0.2126s
91	591240	145030	0.2138s
92	597718	161016	0.3133s
93	604196	131890	0.2037s
94	610674	147868	0.2831s
95	617152	133175	0.4666s
96	623630	133474	0.2289s
97	630108	133869	0.2441s
98	636586	149831	0.2626s
99	643064	165785	0.2498s
100	649542	181735	0.2589s
101	656020	197681	0.2246s
102	662498	213623	0.2918s
103	668976	133412	0.5005s
104	675454	133609	0.2249s
105	681932	149539	0.3266s
106	688410	134864	0.07576s
This is the last UNSAT round.
