#iterationNumber	varNumber	clauseNumber	itertionTime
1	8251	22835	0.1594s
2	13893	26346	0.04692s
3	19535	41476	0.04557s
4	25177	56604	0.05086s
5	30819	30503	0.04827s
6	36461	45621	0.06148s
7	42103	60735	0.0546s
8	47745	33754	0.0535s
9	53387	48860	0.06166s
10	59029	63962	0.05536s
11	64671	79060	0.06576s
12	70313	38412	0.06805s
13	75955	39466	0.05924s
14	81597	54544	0.06217s
15	87239	69618	0.07381s
16	92881	40066	0.06689s
17	98523	55088	0.07028s
18	104165	37974	0.06828s
19	109807	52976	0.06721s
20	115449	67970	0.07803s
21	121091	82960	0.07852s
22	126733	37977	0.07392s
23	132375	52963	0.071s
24	138017	67945	0.09643s
25	143659	36635	0.08812s
26	149301	51589	0.1051s
27	154943	34771	0.1033s
28	160585	35133	0.07851s
29	166227	50083	0.0998s
30	171869	35738	0.08839s
31	177511	50672	0.08774s
32	183153	35651	0.09181s
33	188795	50575	0.1171s
34	194437	35577	0.1886s
35	200079	34970	0.1709s
This is the last UNSAT round.
