#iterationNumber	varNumber	clauseNumber	itertionTime
1	7964	20015	0.139s
2	14186	26974	0.04736s
3	20408	43606	0.05638s
4	26630	59400	0.05608s
5	32852	76020	0.1115s
6	39074	88409	0.1063s
7	45296	99827	0.1365s
8	51518	114328	0.06656s
9	57740	130924	0.0914s
10	63962	143512	0.1085s
11	70184	158189	0.08602s
12	76406	174785	0.1017s
13	82628	180350	0.1353s
14	88850	178810	0.1021s
15	95072	195234	0.1101s
16	101294	137751	0.09593s
17	107516	139037	0.09666s
18	113738	155415	0.09332s
19	119960	152616	0.0955s
20	126182	168972	0.1361s
21	132404	166307	0.1098s
22	138626	182651	0.1056s
23	144848	183087	0.1148s
24	151070	199425	0.1407s
25	157292	197498	0.1211s
26	163514	213814	0.1273s
27	169736	212664	0.1821s
28	175958	213887	0.1889s
29	182180	219063	0.1226s
30	188402	235329	0.1425s
31	194624	235221	0.1304s
32	200846	251459	0.1551s
33	207068	243710	0.116s
34	213290	259938	0.1196s
35	219512	276166	0.1378s
36	225734	268913	0.1195s
37	231956	285141	0.1417s
38	238178	301369	0.1721s
39	244400	289668	0.1336s
40	250622	305850	0.163s
41	256844	322018	0.1735s
42	263066	303745	0.1416s
43	269288	319457	0.1261s
44	275510	335155	0.1476s
45	281732	127753	0.1241s
46	287954	143433	0.1269s
47	294176	159111	0.1605s
48	300398	132043	0.1496s
49	306620	126149	0.1372s
50	312842	141759	0.1452s
51	319064	157345	0.1525s
52	325286	125927	0.1436s
53	331508	141505	0.1436s
54	337730	157079	0.1533s
55	343952	127406	0.1724s
56	350174	125217	0.1381s
57	356396	140763	0.1398s
58	362618	156305	0.1713s
59	368840	126403	0.1486s
60	375062	141927	0.1529s
61	381284	157443	0.1664s
62	387506	121501	0.1444s
63	393728	137001	0.1573s
64	399950	152495	0.1534s
65	406172	167987	0.1764s
66	412394	122695	0.1682s
67	418616	138175	0.1961s
68	424838	123623	0.1854s
69	431060	139081	0.2102s
70	437282	120126	0.1695s
71	443504	120087	0.1696s
72	449726	135535	0.2234s
73	455948	118299	0.1954s
74	462170	119155	0.169s
75	468392	134575	0.2726s
76	474614	116335	0.1694s
77	480836	131741	0.1704s
78	487058	147143	0.2655s
79	493280	117903	0.1862s
80	499502	119085	0.3023s
81	505724	119669	0.1765s
82	511946	135055	0.1808s
83	518168	150437	0.2015s
84	524390	120190	0.1993s
85	530612	135564	0.2233s
86	536834	150938	0.2079s
87	543056	121755	0.1835s
88	549278	137117	0.693s
89	555500	122047	0.09244s
This is the last UNSAT round.
