#iterationNumber	varNumber	clauseNumber	itertionTime
1	8732	21683	0.1521s
2	15722	29436	0.0545s
3	22712	47958	0.05767s
4	29702	44212	0.06092s
5	36692	51649	0.05674s
6	43682	70141	0.07117s
7	50672	67451	0.07102s
8	57662	75709	0.07182s
9	64652	94165	0.07369s
10	71642	86304	0.08437s
11	78632	85964	0.08098s
12	85622	104356	0.08715s
13	92612	99254	0.09497s
14	99602	100731	0.09613s
15	106592	102355	0.08674s
16	113582	120641	0.08453s
17	120572	113988	0.09788s
18	127562	132274	0.1213s
19	134552	126370	0.1005s
20	141542	125064	0.1418s
21	148532	123264	0.09936s
22	155522	126589	0.1074s
23	162512	144741	0.1125s
24	169502	137644	0.132s
25	176492	155794	0.1222s
26	183482	149100	0.1321s
27	190472	153965	0.1048s
28	197462	172095	0.1262s
29	204452	190181	0.1245s
30	211442	160327	0.1205s
31	218432	178353	0.1446s
32	225422	157369	0.1146s
33	232412	175377	0.1291s
34	239402	193377	0.1491s
35	246392	166232	0.1292s
36	253382	184182	0.1442s
37	260372	167404	0.1324s
38	267362	185352	0.1415s
39	274352	175280	0.1967s
40	281342	167411	0.1891s
41	288332	168531	0.1459s
42	295322	186371	0.1414s
43	302312	174516	0.1751s
44	309302	192354	0.1884s
45	316292	179988	0.1737s
46	323282	180689	0.178s
47	330272	198503	0.166s
48	337262	185654	0.1532s
49	344252	203456	0.1904s
50	351242	190403	0.1677s
51	358232	208203	0.1698s
52	365222	225989	0.1672s
53	372212	197492	0.1606s
54	379202	215270	0.1639s
55	386192	233048	0.1804s
56	393182	250818	0.1778s
57	400172	209554	0.1633s
58	407162	227316	0.1675s
59	414152	245076	0.2237s
60	421142	217675	0.2522s
61	428132	220507	0.2401s
62	435122	238243	0.1801s
63	442112	222341	0.2271s
64	449102	240057	0.2065s
65	456092	223898	0.2672s
66	463082	221453	0.2044s
67	470072	239115	0.246s
68	477062	218939	0.2035s
69	484052	236587	0.1892s
70	491042	218021	0.1948s
71	498032	235657	0.1908s
72	505022	253291	0.2006s
73	512012	270875	0.2188s
74	519002	215217	0.2208s
75	525992	232783	0.2105s
76	532982	250347	0.3567s
77	539972	212668	0.2283s
78	546962	212627	0.2403s
79	553952	230149	0.2332s
80	560942	211388	0.253s
81	567932	228900	0.2893s
82	574922	212713	0.2089s
83	581912	230217	0.2149s
84	588902	247709	0.3263s
85	595892	212242	0.2179s
86	602882	229706	0.2158s
87	609872	247170	0.2308s
88	616862	264622	0.2226s
89	623852	282066	0.2552s
90	630842	213988	0.2939s
91	637832	207477	0.2235s
92	644822	224885	0.2283s
93	651812	242291	0.2981s
94	658802	208088	0.2959s
95	665792	225484	0.4429s
96	672782	208056	0.3691s
97	679772	209637	0.2526s
98	686762	227017	0.274s
99	693752	210454	0.3045s
100	700742	227812	0.2924s
101	707732	211919	0.2427s
102	714722	229259	0.2877s
103	721712	203247	0.3279s
104	728702	220569	0.5698s
105	735692	202214	0.2533s
106	742682	219522	0.2709s
107	749672	203609	0.2505s
108	756662	220907	0.2857s
109	763652	238193	0.2564s
110	770642	255475	0.256s
111	777632	272753	0.2571s
112	784622	290027	0.2951s
113	791612	202953	0.3298s
114	798602	220199	0.3162s
115	805592	200086	0.2609s
116	812582	217308	0.4492s
117	819572	185291	0.4528s
118	826562	168868	0.2605s
119	833552	186054	0.2866s
120	840542	203236	0.2751s
121	847532	220406	0.2717s
122	854522	237572	0.2705s
123	861512	254734	0.2503s
This is the last UNSAT round.
