#iterationNumber	varNumber	clauseNumber	itertionTime
1	9775	25923	0.1779s
2	16941	33206	0.0566s
3	24107	52808	0.06954s
4	31273	69996	0.065s
5	38439	89592	0.08358s
6	45605	106135	0.08341s
7	52771	121416	0.09276s
8	59937	140820	0.1123s
9	67103	145678	0.09232s
10	74269	165028	0.09195s
11	81435	184378	0.1006s
12	88601	187881	0.09529s
13	95767	207213	0.09649s
14	102933	226545	0.1281s
15	110099	245877	0.09385s
16	117265	248299	0.1127s
17	124431	267401	0.1046s
18	131597	286503	0.1255s
19	138763	305605	0.1279s
20	145929	238737	0.1705s
21	153095	257787	0.1357s
22	160261	223034	0.1339s
23	167427	241960	0.1046s
24	174593	260738	0.1061s
25	181759	279516	0.1238s
26	188925	172115	0.1155s
27	196091	190883	0.1115s
28	203257	209609	0.1232s
29	210423	228315	0.1484s
30	217589	174033	0.1854s
31	224755	175700	0.1351s
32	231921	194360	0.1308s
33	239087	213004	0.1945s
34	246253	187003	0.1818s
35	253419	190016	0.1448s
36	260585	208630	0.348s
37	267751	197548	0.1418s
38	274917	202641	0.1422s
39	282083	221181	0.2407s
40	289249	175591	0.2461s
41	296415	163309	0.15s
42	303581	181731	0.1502s
43	310747	200153	0.1434s
44	317913	218575	0.1719s
45	325079	174815	0.1926s
46	332245	193237	0.1923s
47	339411	211659	0.1739s
48	346577	230081	0.2252s
49	353743	167256	0.1508s
50	360909	185650	0.1704s
51	368075	204020	0.2346s
52	375241	146058	0.1944s
53	382407	145641	0.1588s
54	389573	163961	0.1925s
55	396739	149348	0.1792s
56	403905	167664	0.2105s
57	411071	185980	0.1914s
58	418237	154811	0.2942s
59	425403	153295	0.1887s
60	432569	132696	0.1697s
61	439735	150964	0.2251s
62	446901	169232	0.2129s
63	454067	133652	0.2601s
64	461233	133521	0.1905s
65	468399	151775	0.2237s
66	475565	129091	0.1765s
67	482731	147329	0.1753s
68	489897	165567	0.1811s
69	497063	183805	0.1845s
70	504229	202043	0.2061s
71	511395	134551	0.1842s
72	518561	152789	0.2012s
73	525727	171027	0.1952s
74	532893	189265	0.2049s
75	540059	207503	0.2113s
76	547225	140011	0.1948s
77	554391	158249	0.1985s
78	561557	176487	0.2418s
79	568723	101076	0.2054s
80	575889	119232	0.1932s
81	583055	137384	0.2962s
82	590221	92978	0.337s
83	597387	89013	0.2757s
84	604553	89277	0.3175s
This is the last UNSAT round.
