#iterationNumber	varNumber	clauseNumber	itertionTime
1	11599	29799	0.2153s
2	20589	39967	0.07163s
3	29579	64357	0.07806s
4	38569	86318	0.1s
5	47559	106781	0.09721s
6	56549	131007	0.1119s
7	65539	155231	0.111s
8	74529	158743	0.1243s
9	83519	174521	0.1025s
10	92509	198661	0.1375s
11	101499	212148	0.1428s
12	110489	235960	0.1458s
13	119479	200876	0.1187s
14	128469	224664	0.1533s
15	137459	229247	0.1315s
16	146449	252895	0.1712s
17	155439	222570	0.1237s
18	164429	246122	0.1804s
19	173419	269668	0.332s
20	182409	238099	0.1347s
21	191399	225709	0.1731s
22	200389	249173	0.2354s
23	209379	243412	0.1545s
24	218369	266854	0.3653s
25	227359	258912	0.1481s
26	236349	282320	0.2783s
27	245339	248699	0.1526s
28	254329	272093	0.3217s
29	263319	255935	0.3253s
30	272309	260363	0.1798s
31	281299	264313	0.1877s
32	290289	287661	0.1795s
33	299279	311009	0.2555s
34	308269	287569	0.1702s
35	317259	310917	0.2662s
36	326249	304219	0.2496s
37	335239	309166	0.3222s
38	344229	317242	0.2169s
39	353219	340574	0.1912s
40	362209	332838	0.245s
41	371199	356170	0.2846s
42	380189	345889	0.4355s
43	389179	344409	0.2305s
44	398169	367731	0.2134s
45	407159	391031	0.243s
46	416149	414327	0.2476s
47	425139	366920	0.2103s
48	434129	390216	0.222s
49	443119	413512	0.2225s
50	452109	436808	0.2809s
51	461099	460104	0.2414s
52	470089	399495	0.2298s
53	479079	422791	0.2569s
54	488069	446087	0.2229s
55	497059	469383	0.5354s
56	506049	425469	0.2371s
57	515039	430331	0.2438s
58	524029	453607	0.2385s
59	533019	476883	0.2405s
60	542009	500159	0.2491s
61	550999	523435	0.493s
62	559989	473499	0.5527s
63	568979	480891	0.4029s
64	577969	485995	0.3205s
65	586959	509241	0.4059s
66	595949	499315	0.2663s
67	604939	522531	0.2667s
68	613929	545747	0.343s
69	622919	504320	0.3019s
70	631909	527536	0.3457s
71	640899	550752	0.4999s
72	649889	527434	0.6084s
73	658879	526836	0.4408s
74	667869	549964	1.451s
75	676859	515790	0.3017s
76	685849	521302	0.3s
77	694839	544422	0.8305s
78	703829	534008	0.461s
79	712819	511067	0.6424s
80	721809	517278	0.3231s
81	730799	540334	0.3765s
82	739789	502934	2.088s
83	748779	508969	0.4126s
84	757769	513083	0.3525s
85	766759	536125	0.3872s
86	775749	559165	0.7475s
87	784739	528613	0.3338s
88	793729	533758	0.483s
89	802719	556798	1.177s
90	811709	537490	0.7886s
91	820699	542673	0.3422s
92	829689	565691	1.809s
93	838679	551670	0.421s
94	847669	557491	0.5389s
95	856659	580501	0.3589s
96	865649	569846	0.3576s
97	874639	592856	0.3538s
98	883629	615866	0.3684s
99	892619	638876	0.3528s
100	901609	661886	0.7177s
101	910599	560849	0.3814s
102	919589	583729	0.4251s
103	928579	606605	0.5722s
104	937569	536360	0.4998s
105	946559	506710	0.4158s
106	955549	529536	0.3713s
107	964539	552354	0.4556s
108	973529	510987	2.44s
109	982519	508157	0.903s
110	991509	508897	0.3934s
111	1000499	531677	0.3889s
112	1009489	554455	0.7679s
113	1018479	516090	0.4574s
114	1027469	519297	0.7864s
115	1036459	518209	0.7815s
116	1045449	520256	1.019s
117	1054439	518930	0.4488s
118	1063429	541646	0.597s
119	1072419	506663	1.123s
120	1081409	508811	0.4078s
121	1090399	531521	0.9126s
122	1099389	507637	0.4733s
123	1108379	530297	0.5685s
124	1117369	496993	0.4104s
125	1126359	519649	1.085s
126	1135349	500918	0.657s
127	1144339	496895	2.01s
This is the last UNSAT round.
