#iterationNumber	varNumber	clauseNumber	itertionTime
1	7388	18827	0.1337s
2	13034	24613	0.04392s
3	18680	39589	0.04392s
4	24326	54559	0.05134s
5	29972	37389	0.05614s
6	35618	41637	0.05173s
7	41264	56553	0.06382s
8	46910	49510	0.06346s
9	52556	64408	0.06178s
10	58202	56695	0.07242s
11	63848	54708	0.06939s
12	69494	56934	0.0598s
13	75140	71748	0.0718s
14	80786	61611	0.06443s
15	86432	76397	0.06682s
16	92078	65246	0.06907s
17	97724	80014	0.07449s
18	103370	69065	0.06953s
19	109016	83827	0.07212s
20	114662	98589	0.07479s
21	120308	113349	0.07865s
22	125954	79827	0.08057s
23	131600	94573	0.08866s
24	137246	84617	0.09173s
25	142892	99323	0.09465s
26	148538	86064	0.07996s
27	154184	100714	0.09167s
28	159830	115364	0.09541s
29	165476	94289	0.09162s
30	171122	108873	0.09789s
31	176768	81637	0.09435s
32	182414	96199	0.09625s
33	188060	83184	0.09813s
34	193706	97734	0.1022s
35	199352	85497	0.093s
36	204998	100043	0.1006s
37	210644	114583	0.1207s
38	216290	89993	0.1043s
39	221936	104515	0.1098s
40	227582	89308	0.09848s
41	233228	103822	0.1301s
42	238874	92733	0.1114s
43	244520	107223	0.1034s
44	250166	121709	0.1179s
45	255812	91260	0.1091s
46	261458	105722	0.1097s
47	267104	120180	0.1107s
48	272750	134638	0.1283s
49	278396	95296	0.1182s
50	284042	109740	0.1444s
51	289688	92106	0.1304s
52	295334	106520	0.156s
53	300980	91559	0.1306s
54	306626	88974	0.1314s
55	312272	103364	0.1255s
56	317918	117750	0.1503s
57	323564	90877	0.1298s
58	329210	105257	0.1288s
59	334856	119635	0.129s
60	340502	134009	0.1377s
61	346148	93529	0.1387s
62	351794	107895	0.147s
63	357440	122237	0.1338s
64	363086	136531	0.1543s
65	368732	82642	0.1528s
66	374378	96928	0.1434s
67	380024	111208	0.1393s
68	385670	125482	0.1554s
69	391316	82818	0.143s
70	396962	97078	0.1448s
71	402608	111328	0.1429s
72	408254	125570	0.147s
73	413900	139808	0.1676s
74	419546	79060	0.1661s
75	425192	93290	0.1509s
76	430838	107504	0.1542s
77	436484	121710	0.1801s
78	442130	75754	0.1529s
79	447776	89948	0.1868s
80	453422	65252	0.1612s
81	459068	79408	0.2546s
82	464714	65798	0.1576s
83	470360	65365	0.242s
84	476006	65351	0.2849s
85	481652	65226	0.1625s
86	487298	66026	0.1647s
87	492944	80156	0.1684s
88	498590	94282	0.1796s
89	504236	108404	0.1665s
90	509882	122522	0.166s
91	515528	136636	0.1697s
92	521174	150738	0.1709s
93	526820	164832	0.172s
94	532466	178918	0.1768s
95	538112	193000	0.232s
This is the last UNSAT round.
