#iterationNumber	varNumber	clauseNumber	itertionTime
1	7356	18723	0.1361s
2	12970	24738	0.04496s
3	18584	39774	0.0485s
4	24198	54810	0.06719s
5	29812	68982	0.06604s
6	35426	83730	0.05548s
7	41040	98478	0.09144s
8	46654	113226	0.3971s
9	52268	127919	0.3305s
10	57882	137179	0.07441s
11	63496	152197	0.1265s
12	69110	160938	0.07543s
13	74724	175942	0.07745s
14	80338	190946	0.09732s
15	85952	197239	0.0807s
16	91566	212237	0.1112s
17	97180	212749	0.09515s
18	102794	227533	0.08716s
19	108408	242283	0.0773s
20	114022	257031	0.1242s
21	119636	169629	0.09059s
22	125250	184117	0.07446s
23	130864	198565	0.09442s
24	136478	65201	0.08905s
25	142092	64832	0.08575s
26	147706	79232	0.08063s
27	153320	93632	0.08361s
28	158934	108018	0.08823s
29	164548	71603	0.08607s
30	170162	85923	0.08441s
31	175776	100239	0.0859s
32	181390	114555	0.09034s
33	187004	128871	0.09935s
34	192618	71260	0.08907s
35	198232	85558	0.09884s
36	203846	99852	0.1126s
37	209460	70247	0.09843s
38	215074	84495	0.09706s
39	220688	98723	0.1064s
40	226302	69288	0.1101s
41	231916	83502	0.1153s
42	237530	68659	0.105s
43	243144	82845	0.1035s
44	248758	97029	0.1265s
45	254372	68424	0.1105s
46	259986	69997	0.106s
47	265600	84161	0.1091s
48	271214	98315	0.1089s
49	276828	112455	0.1244s
50	282442	70420	0.1161s
51	288056	84540	0.1151s
52	293670	98650	0.1423s
53	299284	67126	0.1364s
54	304898	63759	0.1538s
55	310512	61730	0.118s
56	316126	75788	0.1461s
57	321740	61441	0.1418s
58	327354	59753	0.1233s
59	332968	73787	0.1311s
60	338582	87821	0.1492s
61	344196	61045	0.2317s
62	349810	60958	0.1513s
63	355424	61814	0.1316s
64	361038	75838	0.1378s
65	366652	89858	0.1339s
66	372266	103874	0.1321s
67	377880	117886	0.3844s
68	383494	59066	0.1332s
69	389108	73068	0.1392s
70	394722	87066	0.1393s
71	400336	101062	0.2741s
72	405950	57846	0.2168s
73	411564	57507	0.2266s
74	417178	71481	0.1194s
This is the last UNSAT round.
