#iterationNumber	varNumber	clauseNumber	itertionTime
1	9020	22295	0.149s
2	16298	30374	0.0537s
3	23576	49664	0.05972s
4	30854	47558	0.06728s
5	38132	66836	0.07647s
6	45410	62906	0.06375s
7	52688	82158	0.07358s
8	59966	80064	0.08789s
9	67244	84952	0.1058s
10	74522	91019	0.1001s
11	81800	93006	0.1203s
12	89078	99869	0.09802s
13	96356	106256	0.1108s
14	103634	113500	0.1257s
15	110912	121397	0.0927s
16	118190	126477	0.1022s
17	125468	145535	0.1089s
18	132746	139316	0.1116s
19	140024	158366	0.1028s
20	147302	150376	0.1128s
21	154580	169418	0.1004s
22	161858	188456	0.1603s
23	169136	170064	0.1855s
24	176414	176790	0.1781s
25	183692	174035	0.1325s
26	190970	192913	0.1268s
27	198248	181861	0.1127s
28	205526	200723	0.1345s
29	212804	219577	0.225s
30	220082	203006	0.1786s
31	227360	205599	0.1438s
32	234638	210593	0.1272s
33	241916	229425	0.1591s
34	249194	248247	0.1653s
35	256472	223806	0.1357s
36	263750	242628	0.1724s
37	271028	234713	0.2353s
38	278306	234367	0.1828s
39	285584	238325	0.2913s
40	292862	236268	0.1713s
41	300140	229317	0.1773s
42	307418	247973	0.1537s
43	314696	266629	0.1767s
44	321974	242510	0.2108s
45	329252	243717	0.2469s
46	336530	246578	0.2302s
47	343808	239728	0.2702s
48	351086	240655	0.3191s
49	358364	240218	0.1839s
50	365642	258756	0.2086s
51	372920	236757	0.1655s
52	380198	255279	0.1638s
53	387476	273789	0.224s
54	394754	246946	0.2694s
55	402032	244005	0.1955s
56	409310	262491	0.2444s
57	416588	249892	0.2085s
58	423866	236480	0.2219s
59	431144	233334	0.2106s
60	438422	251756	0.1849s
61	445700	270174	0.2012s
62	452978	244731	0.2452s
63	460256	263131	0.3159s
64	467534	224939	0.223s
65	474812	243247	0.2633s
66	482090	226763	0.3142s
67	489368	218311	0.2073s
68	496646	236579	0.2717s
69	503924	223339	0.1933s
70	511202	241603	0.2651s
71	518480	228721	0.2981s
72	525758	222527	0.2698s
73	533036	222074	0.2836s
74	540314	220897	0.4376s
75	547592	214949	0.2208s
76	554870	233125	0.289s
77	562148	218999	0.2069s
78	569426	221452	0.271s
79	576704	239616	0.2759s
80	583982	226101	0.2234s
81	591260	244251	0.2629s
82	598538	226503	0.2639s
83	605816	244633	0.2727s
84	613094	209323	0.2537s
85	620372	227377	0.2435s
86	627650	206263	0.287s
87	634928	224309	0.287s
88	642206	210282	0.2674s
89	649484	208490	0.2739s
90	656762	226488	0.2559s
91	664040	190787	0.2547s
92	671318	208767	0.2392s
93	678596	226743	0.2357s
94	685874	244717	0.268s
95	693152	195769	0.2387s
96	700430	213735	0.2496s
97	707708	231683	0.2499s
98	714986	249623	0.5733s
99	722264	186290	0.2519s
100	729542	188197	0.2592s
101	736820	206101	0.2516s
102	744098	223985	0.2659s
103	751376	241869	0.257s
104	758654	259753	0.2845s
105	765932	183548	0.2633s
106	773210	201428	0.3621s
107	780488	186773	0.2602s
108	787766	204647	0.2683s
109	795044	222511	0.4571s
110	802322	186587	0.2719s
111	809600	186075	0.285s
112	816878	203925	0.2803s
113	824156	221769	0.3412s
114	831434	185665	0.2663s
115	838712	203497	0.19s
This is the last UNSAT round.
