#iterationNumber	varNumber	clauseNumber	itertionTime
1	7676	19403	0.1356s
2	13610	25955	0.04598s
3	19544	41831	0.05065s
4	25478	57707	0.0711s
5	31412	72716	0.06457s
6	37346	88592	0.1286s
7	43280	103892	0.2587s
8	49214	117934	0.1724s
9	55148	129076	0.1222s
10	61082	143784	0.07982s
11	67016	159640	0.0809s
12	72950	173200	0.1237s
13	78884	189056	0.08681s
14	84818	198129	0.07929s
15	90752	213963	0.09158s
16	96686	229785	0.1269s
17	102620	223920	0.09798s
18	108554	239740	0.1659s
19	114488	238966	0.1304s
20	120422	194619	0.1031s
21	126356	210271	0.1337s
22	132290	175596	0.1034s
23	138224	191132	0.0925s
24	144158	206668	0.1232s
25	150092	198484	0.0986s
26	156026	214020	0.1197s
27	161960	214192	0.1173s
28	167894	229724	0.09915s
29	173828	245252	0.1474s
30	179762	236769	0.1253s
31	185696	241246	0.1591s
32	191630	245351	0.1401s
33	197564	260845	0.1186s
34	203498	276319	0.1292s
35	209432	259429	0.1209s
36	215366	274615	0.1216s
37	221300	289789	0.1307s
38	227234	109034	0.1065s
39	233168	124158	0.1163s
40	239102	139276	0.126s
41	245036	102971	0.1309s
42	250970	118053	0.1255s
43	256904	98449	0.1121s
44	262838	113521	0.1201s
45	268772	128571	0.1283s
46	274706	94328	0.1363s
47	280640	109330	0.1417s
48	286574	89198	0.1167s
49	292508	104150	0.12s
50	298442	119098	0.1512s
51	304376	76747	0.1227s
52	310310	91663	0.1578s
53	316244	75958	0.1569s
54	322178	74480	0.1334s
55	328112	72811	0.1346s
56	334046	87653	0.1243s
57	339980	102491	0.1306s
58	345914	117325	0.1422s
59	351848	68363	0.1303s
60	357782	83185	0.1377s
61	363716	98003	0.1344s
62	369650	112817	0.1493s
63	375584	66583	0.1404s
64	381518	81385	0.1405s
65	387452	96187	0.1571s
66	393386	110989	0.1551s
67	399320	69326	0.148s
68	405254	84120	0.1518s
69	411188	98898	0.1476s
70	417122	113660	0.1947s
71	423056	66856	0.1486s
72	428990	67218	0.1659s
73	434924	81968	0.1499s
74	440858	96718	0.1728s
75	446792	67471	0.1626s
76	452726	82209	0.1618s
77	458660	96947	0.1846s
78	464594	68976	0.2422s
79	470528	69446	0.2116s
80	476462	69641	0.1772s
81	482396	67623	0.1661s
82	488330	82333	0.1642s
83	494264	97039	0.1657s
84	500198	111737	0.1703s
85	506132	126431	0.356s
86	512066	66958	0.3534s
87	518000	66902	0.3959s
88	523934	66718	0.3096s
This is the last UNSAT round.
