#iterationNumber	varNumber	clauseNumber	itertionTime
1	14351	35647	0.2535s
2	26093	49966	0.08907s
3	37835	81580	0.09831s
4	49577	113194	0.1042s
5	61319	141196	0.1694s
6	73061	171606	0.1082s
7	84803	203220	0.1154s
8	96545	234816	0.1533s
9	108287	266412	0.1409s
10	120029	291666	0.1239s
11	131771	323262	0.1374s
12	143513	354858	0.1423s
13	155255	386454	0.1445s
14	166997	418050	0.149s
15	178739	442726	0.1583s
16	190481	474322	0.1756s
17	202223	505918	0.2473s
18	213965	537514	0.2089s
19	225707	563574	0.4093s
20	237449	595170	0.2893s
21	249191	623998	0.5138s
22	260933	654210	0.2956s
23	272675	684422	0.3524s
24	284417	716018	0.6265s
25	296159	741799	0.9325s
26	307901	769981	0.8679s
27	319643	798701	0.8937s
28	331385	772682	0.725s
29	343127	800311	2.682s
30	354869	795018	1.018s
31	366611	808218	1.371s
32	378353	821819	0.4912s
33	390095	779619	0.5049s
34	401837	803005	0.2857s
35	413579	834073	0.3788s
36	425321	865141	0.3055s
37	437063	896209	0.3554s
38	448805	927277	0.6746s
39	460547	919898	0.382s
40	472289	950918	0.7559s
41	484031	957557	0.7901s
42	495773	988577	3.68s
43	507515	950284	0.8431s
44	519257	971513	1.302s
45	530999	894268	0.8266s
46	542741	903688	0.5769s
47	554483	934412	0.3438s
48	566225	936112	0.3973s
49	577967	966836	0.823s
50	589709	997544	0.7538s
51	601451	974220	1.806s
52	613193	950035	2.205s
53	624935	965136	0.5457s
54	636677	953887	0.4434s
55	648419	984351	0.7443s
56	660161	835867	0.4185s
57	671903	866323	1.113s
58	683645	864266	1.375s
59	695387	866449	0.4192s
60	707129	880582	0.3663s
61	718871	911010	0.6842s
62	730613	941434	0.3788s
63	742355	921445	0.5085s
64	754097	951865	0.4729s
65	765839	982285	0.5648s
66	777581	1012699	0.4858s
67	789323	974136	0.4332s
68	801065	1004546	4.464s
69	812807	927153	0.8804s
70	824549	957357	2.805s
71	836291	918062	1.416s
72	848033	929896	0.8341s
73	859775	936119	0.8904s
74	871517	946092	2.316s
75	883259	952050	1.106s
76	895001	947858	0.8219s
77	906743	956942	1.111s
78	918485	967571	0.5681s
79	930227	997689	1.129s
80	941969	984487	0.8019s
81	953711	995565	0.759s
82	965453	1025657	1.562s
83	977195	1015443	2.279s
84	988937	1022511	1.264s
85	1000679	1031619	0.6918s
86	1012421	1061679	3.126s
87	1024163	1051252	0.6115s
88	1035905	1063470	0.5575s
89	1047647	1093526	0.596s
90	1059389	1123582	1s
91	1071131	1100092	0.5572s
92	1082873	1130142	0.5258s
93	1094615	1118975	1.262s
94	1106357	1149025	3.065s
95	1118099	1135122	0.7724s
96	1129841	1145229	1.182s
97	1141583	1155250	1.369s
98	1153325	1145586	1.437s
99	1165067	1155146	1.787s
100	1176809	1155105	1.526s
101	1188551	1167510	3.575s
102	1200293	1178623	8.436s
103	1212035	1170837	1.322s
104	1223777	1200771	2.499s
105	1235519	1187361	1.727s
106	1247261	1198621	0.8383s
107	1259003	1228549	1.031s
108	1270745	1217955	3.237s
109	1282487	1224008	1.031s
110	1294229	1230853	1.739s
111	1305971	1241751	6.484s
112	1317713	1238379	1.479s
113	1329455	1245410	3.003s
114	1341197	1251510	4.097s
115	1352939	1222197	4.596s
116	1364681	1226585	4.486s
117	1376423	1229896	2.326s
118	1388165	1241102	1.529s
119	1399907	1249806	1.218s
120	1411649	1253647	1.449s
121	1423391	1261119	2.171s
122	1435133	1271868	2.618s
123	1446875	1282073	4.723s
124	1458617	1287255	2.328s
125	1470359	1294752	1.122s
126	1482101	1303940	4.752s
127	1493843	1310869	2.296s
128	1505585	1321027	0.8911s
129	1517327	1316586	2.242s
130	1529069	1318918	1.785s
131	1540811	1322466	1.381s
132	1552553	1332089	2.361s
133	1564295	1307186	2.179s
134	1576037	1277607	1.018s
135	1587779	1307273	0.7521s
136	1599521	1292322	1.12s
137	1611263	1321988	17.19s
138	1623005	1277988	6.72s
139	1634747	1283241	1.346s
140	1646489	1294005	1.958s
141	1658231	1304692	1.291s
142	1669973	1306388	5.764s
143	1681715	1307531	1.445s
144	1693457	1314262	1.964s
145	1705199	1321715	0.9991s
146	1716941	1325996	11.5s
147	1728683	1317665	2.562s
148	1740425	1326426	1.729s
149	1752167	1330131	5.244s
150	1763909	1334279	3.659s
151	1775651	1325534	1.757s
152	1787393	1355090	1.555s
153	1799135	1341214	1.345s
154	1810877	1347974	55.68s
This is the last UNSAT round.
