#iterationNumber	varNumber	clauseNumber	itertionTime
1	6780	17535	0.147s
2	11818	22413	0.04086s
3	16856	35813	0.04222s
4	21894	49203	0.04472s
5	26932	30795	0.04328s
6	31970	44165	0.04934s
7	37008	34947	0.04795s
8	42046	48311	0.05628s
9	47084	39921	0.05133s
10	52122	53243	0.05145s
11	57160	66553	0.06868s
12	62198	49413	0.06848s
13	67236	62715	0.06411s
14	72274	49059	0.05653s
15	77312	62291	0.059s
16	82350	75513	0.06511s
17	87388	51858	0.06654s
18	92426	65078	0.09544s
19	97464	53916	0.07991s
20	102502	67096	0.06948s
21	107540	54829	0.06917s
22	112578	67989	0.07081s
23	117616	55156	0.07345s
24	122654	68276	0.08008s
25	127692	57345	0.08277s
26	132730	57865	0.07493s
27	137768	70963	0.08505s
28	142806	84059	0.1043s
29	147844	64400	0.08694s
30	152882	77488	0.08722s
31	157920	90486	0.104s
32	162958	56770	0.09057s
33	167996	69732	0.08961s
34	173034	53199	0.087s
35	178072	66155	0.08882s
36	183110	79107	0.09175s
37	188148	55079	0.09204s
38	193186	68021	0.08562s
39	198224	80947	0.08824s
40	203262	93869	0.1098s
41	208300	106787	0.1056s
42	213338	52017	0.1151s
43	218376	51963	0.1433s
44	223414	51922	0.1248s
45	228452	64816	0.09781s
46	233490	77708	0.1242s
47	238528	53103	0.1268s
48	243566	65985	0.11s
49	248604	53962	0.1074s
50	253642	66830	0.1031s
51	258680	79688	0.2656s
52	263718	51848	0.1043s
53	268756	64682	0.102s
54	273794	77504	0.1278s
55	278832	50403	0.1147s
56	283870	63209	0.1848s
57	288908	49404	0.1135s
58	293946	62202	0.1225s
59	298984	74996	0.1143s
60	304022	87784	0.2282s
61	309060	45522	0.1524s
62	314098	58298	0.149s
63	319136	45038	0.2734s
64	324174	57806	0.1467s
65	329212	70570	0.1298s
66	334250	83330	0.1294s
67	339288	44917	0.1512s
68	344326	57669	0.1365s
69	349364	70417	0.05408s
This is the last UNSAT round.
